transaction_id,order_id,transaction_date,store_id,product_id,product_category,product_subcategory,quantity,unit_price,discount_rate,unit_cost,year,month,order_units,order_lines,list_revenue,discount_amount,net_revenue,cogs,gross_profit,gross_margin_pct,base_unit_price,base_unit_cost,base_discount_rate,base_margin_pct,unit_cost_change_pct,list_price_change_pct,discount_change_pp,margin_delta_pp
TXN024888,ORD051149,2025-08-19,S015,P008,Electronics,Audio,1,155.11,0.0461,113.0,2025,8,3.0,3,155.11,7.150571000000001,147.959429,113.0,34.959429,23.62771283741572,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,10.763004565667433,2.242933550847459,1.5897706805191438,-7.030334590900733
TXN025142,ORD017973,2025-08-19,S001,P017,Kitchenware,Cutlery,2,48.1,0.0503,23.7,2025,8,4.0,2,96.2,4.8388599999999995,91.36114,47.4,43.96114000000001,48.11798539291432,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,2.9592413782075555,3.5283771419434284,1.9550699930207451,-0.7655017659655527
TXN026562,ORD005593,2025-08-19,S025,P026,Furniture,Living Room,1,171.72,0.0235,117.56,2025,8,3.0,2,171.72,4.03542,167.68458,117.56,50.12458000000001,29.892182095694192,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,3.14393577376868,2.3322970908692175,-0.7570561681360128,-0.00821296898476831
TXN026803,ORD049800,2025-08-19,S009,P022,Kitchenware,Small Appliances,5,138.94,0.0461,104.32,2025,8,5.0,1,694.7,32.025670000000005,662.67433,521.5999999999999,141.07433000000015,21.288636606762804,136.06316147511637,94.53243107769423,0.02984621316035987,28.385710791836797,10.353662558684817,2.1143404972327806,1.6253786839640132,-7.097074185073993
TXN026830,ORD025872,2025-08-19,S023,P016,Kitchenware,Cookware,3,146.53,0.0727,70.38,2025,8,3.0,1,439.59000000000003,31.958193,407.63180700000004,211.14,196.49180700000005,48.20325686704817,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,8.716766913006225,2.73387660756641,4.216366382878681,-4.979231774511966
TXN027835,ORD025438,2025-08-19,S005,P003,Electronics,Accessories,6,96.28,0.0379,58.04,2025,8,8.0,2,577.6800000000001,21.894072000000005,555.785928,348.24,207.545928,37.34278209361212,91.30251998002007,53.144493006993,0.03134317780066588,39.90953532601129,9.211691966584045,5.451634873899613,0.6556822199334122,-2.566753232399165
TXN028553,ORD028061,2025-08-19,S007,P018,Kitchenware,Cutlery,1,56.71,0.0517,30.83,2025,8,7.0,3,56.71,2.9319070000000003,53.778093000000005,30.83,22.948093000000007,42.67182363643874,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,7.2651047975663685,1.9538842903768616,1.9937852350817915,-3.960642360888073
TXN031006,ORD050677,2025-08-19,S022,P014,Kitchenware,Cookware,1,87.19,0.0341,53.06,2025,8,1.0,1,87.19,2.9731789999999996,84.216821,53.06,31.156820999999994,36.9959595126489,86.52383464005703,47.968460441910196,0.03159981199071379,42.75136235133959,10.614348493122193,0.7699212161761393,0.2500188009286211,-5.755402838690685
TXN031607,ORD049534,2025-08-19,S012,P004,Electronics,Accessories,1,248.65,0.0516,162.95,2025,8,1.0,1,248.65,12.83034,235.81966,162.95,72.86966000000001,30.900587338646833,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,11.176144663384013,2.7407409347969036,2.1381191213153636,-6.650737654922207
TXN031857,ORD037304,2025-08-19,S014,P021,Kitchenware,Small Appliances,6,113.94,0.0303,78.85,2025,8,7.0,2,683.64,20.714292,662.925708,473.09999999999997,189.82570800000002,28.63453712976236,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,9.2666846691273,3.136629601044194,-0.05638178226399122,-3.9645399357206834
TXN034608,ORD056236,2025-08-19,S010,P010,Electronics,Home Tech,1,254.09,0.0802,180.96,2025,8,1.0,1,254.09,20.378017999999997,233.71198199999998,180.96,52.75198199999997,22.571363927759585,249.67862848530518,155.72728334589294,0.030162984069891333,35.689100868296954,16.20314444069606,1.7668198281353797,5.003701593010866,-13.11773694053737
TXN036349,ORD041501,2025-08-19,S010,P001,Electronics,Accessories,2,240.05,0.07,161.81,2025,8,5.0,2,480.1,33.607000000000006,446.493,323.62,122.87299999999999,27.519580374160398,229.25000537923614,148.4562076385153,0.03141799953850028,33.142118136610485,8.995105407785054,4.7110117196717205,3.8582000461499724,-5.6225377624500865
TXN036490,ORD045838,2025-08-19,S017,P013,Kitchenware,Cookware,1,127.91,0.0431,70.89,2025,8,3.0,2,127.91,5.5129209999999995,122.39707899999999,70.89,51.50707899999999,42.08195115505983,123.87034410844625,66.68608272506084,0.03024702931445974,44.485460183724946,6.304039918301152,3.261196956082646,1.285297068554026,-2.4035090286651126
TXN037213,ORD054274,2025-08-19,S010,P026,Furniture,Living Room,2,172.41,0.058,116.39,2025,8,2.0,1,344.82,19.99956,324.82043999999996,232.78,92.04043999999996,28.335790691004537,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,2.11740970320633,2.743485566251813,2.6929438318639876,-1.564604373674424
TXN037687,ORD021386,2025-08-19,S017,P006,Electronics,Audio,3,159.86,0.0356,103.53,2025,8,5.0,2,479.58000000000004,17.073048,462.50695200000007,310.59000000000003,151.91695200000004,32.84641481453883,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,12.595806197316485,2.4059378549083243,0.5330399218307482,-6.413091189064318
TXN038345,ORD049313,2025-08-19,S012,P004,Electronics,Accessories,1,245.71,0.0739,159.64,2025,8,1.0,1,245.71,18.157968999999998,227.55203100000003,159.64,67.91203100000004,29.844616504433677,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,8.917825922446276,1.5259499500862583,4.368119121315363,-7.706708489135362
TXN040983,ORD043437,2025-08-19,S005,P012,Electronics,Home Tech,2,302.7,0.0616,194.88,2025,8,5.0,2,605.4,37.29264,568.10736,389.76,178.34735999999998,31.3932493323093,296.7577855382086,175.8919371405096,0.03141529763219579,38.8063716322994,10.795300323699287,2.0023786237029606,3.0184702367804213,-7.413122299990103
TXN041394,ORD034830,2025-08-19,S001,P004,Electronics,Accessories,3,244.27,0.0404,162.08,2025,8,7.0,2,732.8100000000001,29.605524000000003,703.2044760000001,486.24,216.9644760000001,30.85368245011001,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,10.582568438424556,0.9309502841055473,1.0181191213153633,-6.697642543459029
TXN041399,ORD052636,2025-08-19,S009,P006,Electronics,Audio,3,160.12,0.0453,102.17,2025,8,7.0,3,480.36,21.760308000000002,458.599692,306.51,152.089692,33.16393243456431,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,11.116715147105438,2.572493239884399,1.5030399218307484,-6.095573569038841
TXN041574,ORD044653,2025-08-19,S019,P012,Electronics,Home Tech,2,305.21,0.0571,196.94,2025,8,4.0,2,610.42,34.854982,575.5650179999999,393.88,181.6850179999999,31.566376051019823,296.7577855382086,175.8919371405096,0.03141529763219579,38.8063716322994,11.966473962178469,2.848186256162477,2.5684702367804206,-7.2399955812795795
TXN041631,ORD007554,2025-08-19,S001,P025,Furniture,Living Room,2,296.3,0.0518,207.37,2025,8,8.0,3,592.6,30.69668,561.90332,414.74,147.16332,26.19014957946858,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,5.8550219176874085,0.5860748482963585,2.135399726676232,-5.218607971279599
TXN042675,ORD003711,2025-08-19,S003,P028,Furniture,Bedroom,2,342.44,0.0698,213.63,2025,8,2.0,1,684.88,47.804624,637.075376,427.26,209.81537600000001,32.93415252012503,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,6.760673682505858,3.144232244454903,3.9008200756634124,-4.879605299132521
TXN045451,ORD054651,2025-08-19,S010,P016,Kitchenware,Cookware,2,144.43,0.0406,67.53,2025,8,2.0,1,288.86,11.727716,277.132284,135.06,142.07228400000002,51.26515104966984,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,4.3143402903568,1.2615423355682776,1.00636638287868,-1.9173375918902948
TXN046632,ORD001558,2025-08-19,S001,P006,Electronics,Audio,2,161.73,0.0497,104.13,2025,8,5.0,2,323.46,16.075962,307.384038,208.26,99.12403799999998,32.247620483142974,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,13.24834636652723,3.60385543146704,1.9430399218307484,-7.011885520460176
TXN047829,ORD041885,2025-08-19,S017,P015,Kitchenware,Cookware,1,62.5,0.0508,32.22,2025,8,2.0,2,62.5,3.175,59.325,32.22,27.105000000000004,45.68900126422251,60.3335337758688,29.255814135103474,0.030854513359226968,49.96608946396777,10.13195480121627,3.5908160662018185,1.994548664077303,-4.277088199745258
TXN049842,ORD044579,2025-08-19,S007,P016,Kitchenware,Cookware,4,144.76,0.0377,70.8,2025,8,4.0,1,579.04,21.829807999999996,557.210192,283.2,274.010192,49.17537330329378,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,9.365545573186163,1.4929091497393854,0.71636638287868,-4.0071153382663525
TXN049989,ORD060614,2025-08-19,S023,P027,Furniture,Bedroom,1,359.24,0.0431,224.85,2025,8,2.0,2,359.24,15.483244000000001,343.756756,224.85,118.906756,34.59037645793935,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,5.241325823894916,3.1133285725368998,1.274016086491767,-2.1646369263760974
TXN051326,ORD040613,2025-08-19,S001,P016,Kitchenware,Cookware,2,146.6,0.0517,68.52,2025,8,4.0,2,293.2,15.15844,278.04156,137.04,141.00156,50.712404289488234,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,5.843604275066605,2.78295441663301,2.1163663828786805,-2.4700843520719005
TXN051387,ORD054703,2025-08-19,S008,P010,Electronics,Home Tech,2,253.06,0.0306,171.96,2025,8,2.0,1,506.12,15.487271999999999,490.63272800000004,343.92,146.71272800000003,29.90276017624328,249.67862848530518,155.72728334589294,0.030162984069891333,35.689100868296954,10.42381033389752,1.3542895261833943,0.04370159301086661,-5.786340692053674
TXN051515,ORD006248,2025-08-19,S002,P016,Kitchenware,Cookware,1,142.45,0.094,69.36,2025,8,5.0,3,142.45,13.390299999999998,129.0597,69.36,59.69969999999999,46.25742970113831,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,7.141161595426437,-0.12665854945858035,6.3463663828786805,-6.9250589404218275
TXN051527,ORD006248,2025-08-19,S002,P006,Electronics,Audio,3,158.95,0.0639,102.76,2025,8,5.0,3,476.84999999999997,30.470715,446.379285,308.28000000000003,138.09928499999995,30.937655406657132,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,11.758379646829354,1.8229940074920403,3.3630399218307483,-8.321850596946017
TXN052130,ORD040398,2025-08-19,S010,P028,Furniture,Bedroom,1,335.48,0.0538,208.16,2025,8,2.0,2,335.48,18.048824,317.43117600000005,208.16,109.27117600000005,34.42358037321452,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,4.027064708844352,1.0478537360405715,2.3008200756634127,-3.390177446043033
TXN052902,ORD014358,2025-08-19,S011,P017,Kitchenware,Cutlery,5,48.14,0.0471,25.27,2025,8,7.0,3,240.7,11.33697,229.36302999999998,126.35,103.01302999999999,44.91265658637313,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,9.779748085540296,3.614471426468957,1.6350699930207455,-3.970830572506742
TXN053856,ORD019226,2025-08-19,S001,P027,Furniture,Bedroom,1,355.06,0.1059,231.03,2025,8,5.0,2,355.06,37.600854,317.45914600000003,231.03,86.42914600000003,27.225281454011103,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,8.133882611049327,1.9135353606640315,7.554016086491766,-9.529731930304344
TXN054116,ORD025438,2025-08-19,S005,P023,Kitchenware,Small Appliances,2,166.8,0.0276,111.16,2025,8,8.0,2,333.6,9.207360000000001,324.39264000000003,222.32,102.07264000000004,31.465769383670363,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,5.099283129149801,3.3780904699770575,-0.3049879569610996,-0.910274310093385
TXN054262,ORD027093,2025-08-19,S011,P004,Electronics,Accessories,1,249.36,0.0339,159.81,2025,8,1.0,1,249.36,8.453304000000001,240.906696,159.81,81.09669600000001,33.66311412116167,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,9.033812081346415,3.0341088256624182,0.3681191213153634,-3.8882108724073703
TXN054567,ORD007554,2025-08-19,S001,P028,Furniture,Bedroom,1,332.98,0.0351,213.14,2025,8,8.0,3,332.98,11.687598000000001,321.29240200000004,213.14,108.15240200000005,33.66167432742466,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,6.515798289984076,0.2948442143400287,0.4308200756634125,-4.15208349183289
TXN054664,ORD027449,2025-08-19,S001,P014,Kitchenware,Cookware,2,87.72,0.0256,51.21,2025,8,2.0,1,175.44,4.491264,170.948736,102.42,68.528736,40.087301961682826,86.52383464005703,47.968460441910196,0.03159981199071379,42.75136235133959,6.757647688141488,1.3824691946664913,-0.5999811990713786,-2.664060389656761
TXN055627,ORD007554,2025-08-19,S001,P024,Kitchenware,Small Appliances,5,102.06,0.0326,73.64,2025,8,8.0,3,510.3,16.63578,493.66422000000006,368.2,125.46422000000007,25.41489030742395,97.49157593123205,67.87231518624642,0.030670338872861257,28.178566227487057,8.497845989085008,4.6859680183961805,0.19296611271387398,-2.7636759200631076
TXN055740,ORD024637,2025-08-19,S016,P003,Electronics,Accessories,4,91.96,0.0804,57.24,2025,8,4.0,1,367.84,29.574336,338.26566399999996,228.96,109.30566399999995,32.31355577372463,91.30251998002007,53.144493006993,0.03134317780066588,39.90953532601129,7.706361960152841,0.7201115808455283,4.905682219933412,-7.595979552286657
TXN055900,ORD044738,2025-08-19,S008,P028,Furniture,Bedroom,1,337.31,0.0419,215.92,2025,8,1.0,1,337.31,14.133289,323.176711,215.92,107.25671100000002,33.18825501630903,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,7.905091333270908,1.5990567059253724,1.1108200756634126,-4.625502802948525
TXN056155,ORD029049,2025-08-19,S001,P008,Electronics,Audio,3,152.49,0.0362,113.72,2025,8,3.0,1,457.47,16.560414,440.90958600000005,341.15999999999997,99.74958600000008,22.623592039570685,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,11.468751143430978,0.515923777762417,0.599770680519144,-8.03445538874577
TXN056504,ORD028061,2025-08-19,S007,P015,Kitchenware,Cookware,2,61.79,0.0449,31.09,2025,8,7.0,3,123.58,5.548742,118.031258,62.18,55.851257999999994,47.31903984281859,60.3335337758688,29.255814135103474,0.030854513359226968,49.96608946396777,6.269474698007871,2.4140243956897622,1.4045486640773035,-2.647049621149179
TXN056905,ORD001309,2025-08-19,S018,P025,Furniture,Living Room,1,298.75,0.0623,204.23,2025,8,1.0,1,298.75,18.612125,280.137875,204.23,75.90787500000002,27.096612694731128,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,4.252163409602638,1.4177855583143328,3.1853997266762324,-4.312144856017053
TXN057294,ORD018424,2025-08-19,S024,P024,Kitchenware,Small Appliances,3,98.6,0.0389,73.87,2025,8,6.0,3,295.79999999999995,11.506619999999998,284.29337999999996,221.61,62.68337999999994,22.048835607779523,97.49157593123205,67.87231518624642,0.030670338872861257,28.178566227487057,8.836717588453414,1.136943431450721,0.822966112713874,-6.129730619707534
TXN058563,ORD041885,2025-08-19,S017,P021,Kitchenware,Small Appliances,1,114.01,0.0382,79.91,2025,8,2.0,2,114.01,4.355182,109.654818,79.91,29.74481800000001,27.125865094226874,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,10.73558366404519,3.1999924593211437,0.7336182177360085,-5.47321197125617
TXN059425,ORD029023,2025-08-19,S023,P011,Electronics,Home Tech,1,227.65,0.0573,163.73,2025,8,1.0,1,227.65,13.044345,214.605655,163.73,50.87565500000002,23.706577070394545,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,12.0681136801422,2.381053075342887,2.6294065994198315,-8.48603419211014
TXN059757,ORD041450,2025-08-19,S015,P026,Furniture,Living Room,3,171.23,0.0282,117.83,2025,8,5.0,2,513.6899999999999,14.486057999999998,499.2039419999999,353.49,145.71394199999992,29.18926108960893,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,3.3808264054369097,2.0402936808149086,-0.28705616813601287,-0.7111339750700303
TXN059947,ORD002508,2025-08-19,S014,P017,Kitchenware,Cutlery,2,48.28,0.0575,25.47,2025,8,2.0,1,96.56,5.5522,91.0078,50.94,40.067800000000005,44.02677572691572,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,10.648602443162304,3.915801422308296,2.6750699930207453,-4.8567114319641504
TXN060809,ORD001403,2025-08-19,S020,P016,Kitchenware,Cookware,2,146.09,0.061,68.43,2025,8,3.0,2,292.18,17.82298,274.35702000000003,136.86,137.49702000000002,50.11609325688112,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,5.704580276456639,2.425387522004896,3.0463663828786802,-3.066395384679012
TXN061192,ORD054956,2025-08-19,S011,P018,Kitchenware,Cutlery,3,56.28,0.0597,31.66,2025,8,4.0,2,168.84,10.079748,158.760252,94.98,63.780252000000004,40.17394227870084,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,10.152877648100933,1.1808253899208143,2.7937852350817916,-6.458523718625969
TXN061362,ORD011504,2025-08-19,S004,P006,Electronics,Audio,3,161.04,0.0356,102.11,2025,8,3.0,1,483.12,17.199072,465.920928,306.33,159.59092800000002,34.25279235364161,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,11.051461130184359,3.1618430636459083,0.5330399218307482,-5.00671364996154
TXN062052,ORD049463,2025-08-19,S011,P008,Electronics,Audio,1,156.85,0.0292,109.31,2025,8,1.0,1,156.85,4.58002,152.26998,109.31,42.95998,28.213033192754082,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,7.146053354629256,3.389878972667293,-0.1002293194808563,-2.445014235562372
TXN062066,ORD003210,2025-08-19,S017,P017,Kitchenware,Cutlery,1,48.18,0.0294,25.25,2025,8,3.0,2,48.18,1.4164919999999999,46.763508,25.25,21.513508,46.00490621875502,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,9.692862649778089,3.7005657109944856,-0.13493000697925478,-2.8785809401248557
TXN063925,ORD051551,2025-08-19,S006,P011,Electronics,Home Tech,4,232.34,0.0323,157.88,2025,8,4.0,1,929.36,30.018328000000004,899.341672,631.52,267.82167200000004,29.77974671232626,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,8.063969876142751,4.4902871580284165,0.1294065994198318,-2.4128645501784227
TXN064308,ORD008024,2025-08-19,S025,P024,Kitchenware,Small Appliances,2,100.01,0.0484,73.97,2025,8,2.0,1,200.02,9.680968,190.339032,147.94,42.399032000000005,22.275532009640568,97.49157593123205,67.87231518624642,0.030670338872861257,28.178566227487057,8.984053066439678,2.5832222371134694,1.772966112713874,-5.903034217846489
TXN065288,ORD052636,2025-08-19,S009,P004,Electronics,Accessories,3,251.75,0.0639,164.13,2025,8,7.0,3,755.25,48.260475,706.9895250000001,492.39,214.59952500000009,30.3539893324445,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,11.981225060455468,4.021642993505425,3.368119121315363,-7.197335661124541
TXN065398,ORD003026,2025-08-19,S023,P026,Furniture,Living Room,2,172.1,0.0466,118.4,2025,8,6.0,3,344.2,16.03972,328.16028,236.8,91.36027999999999,27.840139580573243,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,3.8809288500698536,2.5587487149929755,1.5529438318639874,-2.060255484105717
TXN065841,ORD041242,2025-08-19,S005,P021,Kitchenware,Small Appliances,1,114.55,0.0223,79.16,2025,8,1.0,1,114.55,2.554465,111.995535,79.16,32.83553500000001,29.318610782117347,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,9.696268337452342,3.6887916517431396,-0.8563817822639912,-3.2804662833656977
TXN066153,ORD059056,2025-08-19,S007,P018,Kitchenware,Cutlery,2,56.82,0.0621,31.62,2025,8,2.0,1,113.64,7.057044,106.582956,63.24,43.342955999999994,40.66593536775242,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,10.013707872171551,2.1516435439818737,3.0337852350817913,-5.966530629574393
TXN067182,ORD040613,2025-08-19,S001,P028,Furniture,Bedroom,2,341.86,0.0482,206.66,2025,8,4.0,2,683.72,32.955304,650.764696,413.32,237.44469599999996,36.48702787036253,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,3.277446160308295,2.969534035420396,1.7408200756634125,-1.3267299488950215
TXN067375,ORD003026,2025-08-19,S023,P023,Kitchenware,Small Appliances,2,167.87,0.0343,115.78,2025,8,6.0,3,335.74,11.515882,324.22411800000003,231.56,92.66411800000003,28.580266814080755,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,9.467389354920508,4.041247285342009,0.3650120430389002,-3.795776879682993
TXN067476,ORD043437,2025-08-19,S005,P003,Electronics,Accessories,3,92.77,0.0289,58.66,2025,8,5.0,2,278.31,8.043159,270.266841,175.98,94.28684100000001,34.88657382131462,91.30251998002007,53.144493006993,0.03134317780066588,39.90953532601129,10.378322721568223,1.6072721982931748,-0.24431778006658822,-5.022961504696667
TXN067495,ORD063251,2025-08-19,S020,P028,Furniture,Bedroom,1,339.46,0.0605,209.33,2025,8,4.0,3,339.46,20.537329999999997,318.92267,209.33,109.59266999999997,34.36339912744364,332.0011139240505,200.10177215189873,0.030791799243365874,37.81375781925755,4.611767176702508,2.246644894587857,2.970820075663412,-3.4503586918139106
TXN068501,ORD040678,2025-08-19,S016,P013,Kitchenware,Cookware,1,130.81,0.0491,69.29,2025,8,3.0,2,130.81,6.422771,124.387229,69.29,55.097229,44.29492436076375,123.87034410844625,66.68608272506084,0.03024702931445974,44.485460183724946,3.9047386928916072,5.602354576070456,1.8852970685540256,-0.19053582296119487
TXN068885,ORD040678,2025-08-19,S016,P009,Electronics,Home Tech,2,174.63,0.0418,130.44,2025,8,3.0,2,349.26,14.599067999999999,334.660932,260.88,73.780932,22.04647299553926,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,10.773451984804971,2.726659009921839,1.170309456046069,-6.534970969897724
TXN071835,ORD011013,2025-08-19,S023,P010,Electronics,Home Tech,1,263.59,0.0417,169.57,2025,8,1.0,1,263.59,10.991703,252.59829699999997,169.57,83.02829699999998,32.86969785073412,249.67862848530518,155.72728334589294,0.030162984069891333,35.689100868296954,8.889076054425459,5.57171096264395,1.153701593010867,-2.819403017562834
TXN072253,ORD058128,2025-08-19,S021,P006,Electronics,Audio,1,159.96,0.0187,101.17,2025,8,3.0,2,159.96,2.9912520000000002,156.968748,101.17,55.798748,35.54767984771083,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,10.029148198420845,2.4699976183606642,-1.1569600781692515,-3.711826155892318
TXN072855,ORD014358,2025-08-19,S011,P018,Kitchenware,Cutlery,1,56.53,0.031,31.0,2025,8,7.0,3,56.53,1.75243,54.77757,31.0,23.777569999999997,43.407493249518,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,7.85657634526622,1.630278239023153,-0.07621476491820878,-3.2249727478088133
TXN074056,ORD011712,2025-08-19,S023,P016,Kitchenware,Cookware,2,145.38,0.0365,69.68,2025,8,2.0,1,290.76,10.612739999999999,280.14726,139.36,140.78726,50.25473388531446,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,7.6354691460397195,1.9275983157579057,0.59636638287868,-2.927754756245676
TXN074487,ORD051207,2025-08-19,S005,P017,Kitchenware,Cutlery,1,48.1,0.0363,25.86,2025,8,5.0,2,48.1,1.74603,46.353970000000004,25.86,20.493970000000004,44.211898139468964,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,12.342868440525212,3.5283771419434284,0.5550699930207452,-4.671589019410909
TXN075897,ORD018424,2025-08-19,S024,P006,Electronics,Audio,1,161.54,0.0871,100.44,2025,8,6.0,3,161.54,14.070134,147.469866,100.44,47.029866,31.89117022727884,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,9.235224325881063,3.4821418809076077,5.683039921830748,-7.368335776324308
TXN075962,ORD003026,2025-08-19,S023,P026,Furniture,Living Room,2,174.4,0.0505,118.08,2025,8,6.0,3,348.8,17.614400000000003,331.1856,236.16,95.02560000000003,28.692551850080445,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,3.6001695829074976,3.9293769662682942,1.9429438318639876,-1.2078432145985154
TXN076077,ORD020229,2025-08-19,S020,P015,Kitchenware,Cookware,3,63.2,0.0218,31.74,2025,8,3.0,1,189.60000000000002,4.13328,185.46672,95.22,90.24672000000001,48.65925272199778,60.3335337758688,29.255814135103474,0.030854513359226968,49.96608946396777,8.491255288348999,4.751033206143296,-0.9054513359226968,-1.3068367419699882
TXN076134,ORD050972,2025-08-19,S016,P017,Kitchenware,Cutlery,2,47.63,0.0288,24.37,2025,8,2.0,1,95.26,2.743488,92.516512,48.74,43.776512000000004,47.31751235930728,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,5.869903476241278,2.5167692987685175,-0.19493000697925478,-1.5659747995725937
TXN077100,ORD009867,2025-08-19,S020,P005,Electronics,Audio,2,90.06,0.1074,64.01,2025,8,4.0,2,180.12,19.344888,160.775112,128.02,32.755112,20.373247819600337,89.73430096051229,57.95408395588758,0.030913200621685916,33.35571946396938,10.44950697300635,0.3629593544513643,7.6486799378314085,-12.982471644369042
TXN077107,ORD051834,2025-08-19,S001,P027,Furniture,Bedroom,4,357.74,0.0703,228.66,2025,8,4.0,1,1430.96,100.59648800000001,1330.363512,914.64,415.7235119999999,31.248866061804613,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,7.024601124713414,2.6827807692332506,3.994016086491767,-5.506147322510834
TXN077221,ORD002633,2025-08-19,S008,P026,Furniture,Living Room,2,170.76,0.0605,119.37,2025,8,2.0,1,341.52,20.661959999999997,320.85803999999996,238.74,82.11803999999995,25.593262366123025,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,4.73198037865572,1.7602087772934372,2.942943831863987,-4.307132698555936
TXN077791,ORD052572,2025-08-19,S017,P027,Furniture,Bedroom,1,360.16,0.0262,224.65,2025,8,6.0,2,360.16,9.436192000000002,350.723808,224.65,126.07380800000001,35.94674930080595,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,5.147715571883449,3.377397891896483,-0.41598391350823294,-0.8082640835094992
TXN079297,ORD001558,2025-08-19,S001,P001,Electronics,Accessories,3,234.13,0.0454,162.57,2025,8,5.0,2,702.39,31.888506000000003,670.501494,487.71,182.791494,27.26190704058297,229.25000537923614,148.4562076385153,0.03141799953850028,33.142118136610485,9.50704088834815,2.12867808342736,1.3982000461499722,-5.880211096027516
TXN079330,ORD003370,2025-08-19,S004,P013,Kitchenware,Cookware,5,129.41,0.0373,70.44,2025,8,5.0,1,647.05,24.134964999999998,622.915035,352.2,270.715035,43.45938367019829,123.87034410844625,66.68608272506084,0.03024702931445974,44.485460183724946,5.6292364486547175,4.472140552628057,0.7052970685540259,-1.0260765135266539
TXN080126,ORD041501,2025-08-19,S010,P016,Kitchenware,Cookware,3,145.68,0.0295,71.2,2025,8,5.0,2,437.04,12.89268,424.14732000000004,213.60000000000002,210.54732,49.640139185601825,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,9.983430011452743,2.13793178318622,-0.10363361712131987,-3.542349455958309
TXN080577,ORD018866,2025-08-19,S011,P012,Electronics,Home Tech,1,301.02,0.0596,197.69,2025,8,1.0,1,301.02,17.940792,283.079208,197.69,85.389208,30.164422390216664,296.7577855382086,175.8919371405096,0.03141529763219579,38.8063716322994,12.392872131527666,1.436260367714115,2.818470236780421,-8.641949242082738
